1	ROUND	7813440037	GIA	6202783985 L	11.11	L	VVS1	14.22-14.28*8.86	62.20	56.00	MED	NON	EX	EX	EX	MED	VG	22900	20.24 		EX	PP1	PP1	N	N	N	N	N	N	N	N	N	Pinpoint	36.00	16.00	40.60	42.50	50.00	75.00	3.50	Faceted
2	ROUND	4813650494	GIA	5203864681 L	10.29	W	VVS2	13.77-13.84*8.66	62.70	58.00	STK	NON	EX	EX	EX	MED	VG	18600	34.00 	UPGRADED CLARITY;	EX	FR1	FR1	B_PP	N	HL	HL	N	HL	N	N	N	Needle, Feather, Pinpoint	35.50	15.00	41.00	43.50	50.00	80.00	4.00	Faceted
3	ROUND	2812900122	GIA	3205467961 L	10.04	H	VS1	13.74-13.84*8.54	61.90	57.00	MED to STK	NON	EX	EX	EX	STG	EX	60800	41.56 		EX	CRL1	CRL1	N	B 1	N	N	N	N	N	N	N	Crystal, Feather	36.50	15.50	40.60	42.50	50.00	75.00	3.50	Faceted
4	ROUND	1811760171	GIA	1199371156 L	10.05	H	VS1	13.66-13.75*8.59	62.70	56.00	MED to STK	NON	EX	EX	EX	NON	EX	60800	13.96 		EX	SPR1	FR1	B_PP	B_PP	N	N	N	N	N	N	N	Crystal, Needle, Feather	36.50	16.50	40.60	43.00	50.00	75.00	3.50	Faceted
5	ROUND	4678001341	GIA	1169273654 L	13.18	I	VS1	15.28-15.33*9.22	60.20	59.00	MED	NON	EX	EX	EX	STG		46700	26.11 		EX	PP1	PP2	B_PP	B 1	N	N	N	N	N	N	N	Crystal, Needle	34.00	13.50	40.80	43.00	50.00	80.00	3.50	Faceted
6	ROUND	6813680046	GIA	7201849918 L	10.01	M	VS1	13.72-13.78*8.54	62.10	58.00	STK	NON	EX	EX	EX	NON	VG	17800	12.98 	UPGRADED COLOR;	EX	PP2	FR1	B 1	N	N	HL	N	N	N	N	N	Crystal, Feather	34.50	14.50	41.20	43.50	50.00	80.00	4.00	Faceted
7	ROUND	3813440023	GIA	2206677362 L	10.55	H	SI1	14.17-14.23*8.59	60.50	58.00	MED	NON	EX	EX	EX	MED	VG	37400	25.20 		EX	FR1	CRL1	B_PP	B_PP	HL	HL	N	N	N	N	N	Crystal, Feather, Needle	33.50	14.00	41.00	43.50	50.00	75.00	3.50	Faceted
8	ROUND	4813650374	GIA	7201849906 L	10.10	L	SI1	13.79-13.91*8.58	61.90	57.00	MED to STK	NON	EX	EX	EX	NON	EX	16500	26.04 	MIXED TINGE;UPGRADED COLOR;	EX	SPR1	FR1	B 2	B 1	N	HL	N	N	N	N	N	Crystal, Feather, Needle	34.00	14.50	41.20	43.50	50.00	75.00	4.00	Faceted
9	ROUND	3813760223	GIA	1205891715 L	9.56	H	VS1	13.48-13.55*8.34	61.70	59.00	STK	NON	EX	EX	EX	NON	EX	38000	-15.77 		EX	PP2	FR1	B_PP	N	N	N	N	N	N	N	N	Feather, Needle, Pinpoint	36.00	15.00	40.60	42.50	50.00	75.00	4.00	Faceted
10	ROUND	5813650075	GIA	2207832868 L	9.04	N	SI2	13.26-13.32*8.26	62.10	57.00	MED	NON	EX	EX	EX	NON	EX	7500	0.60 		EX	SPR1	SPR1	B 1	B 1	N	N	N	N	N	N	N	Twinning Wisp, Needle, Feather	36.50	16.00	40.60	42.50	50.00	75.00	3.50	Faceted
11	ROUND	6813390126	GIA	7203694429 L	8.02	M	VVS1	12.73-12.80*7.99	62.60	55.00	MED	NON	EX	EX	EX	MED	EX	12800	8.67 		EX	N	PP1	N	N	N	N	N	N	N	N	N	Pinpoint	36.00	16.50	40.60	43.00	50.00	75.00	3.50	Faceted
12	ROUND	2813620342	GIA	7208841403 L	8.62	N	VVS1	12.99-13.06*8.18	62.80	56.00	MED to STK	NON	EX	EX	EX	NON	VG	12800	11.45 		EX	PP1	N	N	N	N	N	N	N	N	N	N	Pinpoint	35.50	16.00	40.80	43.00	50.00	80.00	4.00	Faceted
13	ROUND	1813360031	GIA	5206606625 L	8.03	I	VS2	12.39-12.52*8.05	64.60	57.00	THK	NON	VG	EX	VG	MED		27300	33.21 		EX	CRL1	CRL1	B_PP	B 1	N	N	N	N	N	N	N	Crystal, Feather, Needle	38.00	17.00	40.40	42.50	50.00	80.00	5.00	Faceted
14	ROUND	2812980482	GIA	7208322149 L	8.31	I	SI2	12.90-12.98*8.07	62.40	58.00	MED to STK	NON	EX	EX	EX	FNT		16500	16.28 	UPGRADED COLOR;RED SPOT;	EX	CRL2	FR1	B 1	B 1	SM	N	N	N	N	N	N	Crystal, Cloud, Cavity, Feather, Needle	33.50	14.00	41.60	44.50	50.00	80.00	4.00	Faceted
15	ROUND	1813620341	GIA	1207841438 L	7.18	M	VVS1	12.23-12.30*7.70	62.80	57.00	MED to STK	NON	EX	EX	EX	FNT	EX	12800	10.44 		EX	PP1	SPR1	N	N	N	N	N	N	N	N	N	Cloud, Pinpoint	36.50	16.00	41.00	43.50	50.00	80.00	3.50	Faceted
16	ROUND	8813390088	GIA	6202677248 L	7.01	I	VS2	12.13-12.20*7.56	62.10	58.00	MED to STK	NON	EX	EX	EX	NON	EX	27300	15.07 	UPGRADED COLOR;	EX	SPR1	FR1	B_PP	B_PP	N	N	N	HL	N	N	N	Cloud, Crystal, Feather, Needle	36.00	15.00	40.60	43.00	50.00	80.00	4.00	Faceted
17	ROUND	1813100581	GIA	7201832981 L	7.54	J	VS2	12.54-12.59*7.68	61.10	59.00	STK	NON	EX	EX	EX	STG	EX	23000	41.70 	MIXED TINGE;	EX	CRL1	FR1	B 1	N	N	N	N	N	N	N	N	Crystal, Cloud	34.00	14.00	40.80	43.00	50.00	75.00	4.00	Faceted
18	ROUND	5812900055	GIA	2208443386 L	7.01	O	VS2	12.06-12.20*7.61	62.80	57.00	MED to STK	NON	EX	EX	VG	MED	VG	11200	28.34 	EXCLUSIVE CLARITY;	EX	SPR1	PP2	B_PP	B 1	N	N	N	N	N	N	N	Cloud, Crystal, Needle	36.50	16.00	40.80	43.00	50.00	75.00	3.50	Faceted
19	ROUND	9813390099	GIA	7208677128 L	7.03	O	VS2	11.94-12.03*7.74	64.50	58.00	STK to THK	NON	VG	EX	VG	NON		11200	35.30 	MIXED TINGE;	EX	CLD1	FR1	N	N	N	HL	N	N	N	N	N	Cloud, Feather, Pinpoint	36.00	15.00	41.60	44.50	50.00	80.00	5.00	Faceted
20	ROUND	1813760211	GIA	7206891702 L	7.72	O	SI1	12.51-12.59*7.87	62.70	56.00	MED to STK	NON	EX	EX	EX	NON	EX	9900	19.15 		EX	SPR1	FR1	B 1	N	N	N	N	N	N	N	N	Crystal, Cloud, Feather, Needle	36.50	16.50	40.60	43.00	50.00	75.00	3.50	Faceted
21	ROUND	3813650003	GIA	1208816731 L	6.01	J	VVS2	11.52-11.59*7.26	62.80	56.00	MED to STK	NON	EX	EX	EX	NON	VG	24500	20.56 		EX	SPR1	PP1	B_PP	N	N	N	N	N	N	N	N	Pinpoint	36.50	16.00	40.80	43.00	50.00	75.00	3.50	Faceted
22	ROUND	3811510043	GIA	2196223194 L	6.01	E	VS1	11.46-11.62*7.24	62.70	58.00	MED	NON	EX	EX	VG	VST		69700	60.08 	UPGRADED COLOR; UPGRADED CLARITY; 	VG	CRL1	CRL1	B_PP	B 1	N	N	N	N	N	N	N	Crystal, Feather, Needle	36.50	15.50	41.00	43.50	50.00	80.00	3.50	Faceted
23	ROUND	3813710003	GIA	6202824517 L	6.18	E	VS1	11.61-11.68*7.28	62.50	58.00	MED to STK	NON	EX	EX	EX	NON	EX	69700	13.13 		EX	SPR1	PP1	N	N	N	N	N	N	N	N	N	Crystal, Cloud, Pinpoint, Needle	36.00	15.50	40.80	43.00	50.00	75.00	4.00	Faceted
24	ROUND	1813440011	GIA	6202668244 L	6.06	K	VS1	11.31-11.40*7.33	64.50	57.00	STK to THK	NON	VG	EX	EX	MED	VG	17800	39.56 		EX	SPR1	FR1	N	B_PP	N	N	HL	N	N	N	N	Crystal, Cloud, Pinpoint	38.00	17.00	40.40	42.50	50.00	75.00	5.00	Faceted
