1	ROUND	7813440037	GIA	6202783985 L	11.11	L	VVS1	14.22-14.28*8.86	62.20	56.00	MED	NON	EX	EX	EX	MED	VG	22900	22.00 		EX	PP1	PP1	N	N	N	N	N	N	N	N	N	Pinpoint	36.00	16.00	40.60	42.50	50.00	75.00	3.50	Faceted
2	ROUND	4813650494	GIA	5203864681 L	10.29	W	VVS2	13.77-13.84*8.66	62.70	58.00	STK	NON	EX	EX	EX	MED	VG	18600	34.88 	UPGRADED CLARITY;	EX	FR1	FR1	B_PP	N	HL	HL	N	HL	N	N	N	Needle, Feather, Pinpoint	35.50	15.00	41.00	43.50	50.00	80.00	4.00	Faceted
3	ROUND	2812900122	GIA	3205467961 L	10.04	H	VS1	13.74-13.84*8.54	61.90	57.00	MED to STK	NON	EX	EX	EX	STG	EX	60800	43.06 		EX	CRL1	CRL1	N	B 1	N	N	N	N	N	N	N	Crystal, Feather	36.50	15.50	40.60	42.50	50.00	75.00	3.50	Faceted
4	ROUND	1811760171	GIA	1199371156 L	10.05	H	VS1	13.66-13.75*8.59	62.70	56.00	MED to STK	NON	EX	EX	EX	NON	EX	60800	15.24 		EX	SPR1	FR1	B_PP	B_PP	N	N	N	N	N	N	N	Crystal, Needle, Feather	36.50	16.50	40.60	43.00	50.00	75.00	3.50	Faceted
5	ROUND	6813680046	GIA	7201849918 L	10.01	M	VS1	13.72-13.78*8.54	62.10	58.00	STK	NON	EX	EX	EX	NON	VG	17800	13.97 	UPGRADED COLOR;	EX	PP2	FR1	B 1	N	N	HL	N	N	N	N	N	Crystal, Feather	34.50	14.50	41.20	43.50	50.00	80.00	4.00	Faceted
6	ROUND	3813440023	GIA	2206677362 L	10.55	H	SI1	14.17-14.23*8.59	60.50	58.00	MED	NON	EX	EX	EX	MED	VG	37400	27.26 		EX	FR1	CRL1	B_PP	B_PP	HL	HL	N	N	N	N	N	Crystal, Feather, Needle	33.50	14.00	41.00	43.50	50.00	75.00	3.50	Faceted
7	ROUND	8813760288	GIA	6202891724 L	10.10	M	SI1	13.79-13.87*8.58	62.00	59.00	STK	NON	EX	EX	EX	NON	VG	13600	21.55 	UPGRADED COLOR;	EX	FR1	FR1	B 2	B_PP	HL	N	N	N	N	N	N	Crystal, Cloud, Feather, Needle	33.00	13.50	41.60	44.50	45.00	80.00	4.00	Faceted
8	ROUND	6812810266	GIA	5216066967 L	10.74	K	SI2	14.04-14.14*8.77	62.30	59.00	MED to STK	NON	EX	EX	EX	NON	VG	17900	2.88 	EXCLUSIVE CLARITY;	EX	CRL1	CRL1	B_PP	B_PP	N	N	N	N	N	N	N	Twinning Wisp, Crystal	33.50	14.00	41.60	44.50	50.00	80.00	4.00	Faceted
9	ROUND	1813650371	GIA	3205849897 L	10.03	L	SI2	13.74-13.80*8.61	62.50	55.00	MED to STK	NON	EX	EX	EX	NON	EX	12400	21.15 	MIXED TINGE;	EX	SPR1	FR1	B 1	B 1	HL	HL	N	N	N	N	N	Feather, Crystal, Cloud, Needle	34.00	15.00	41.00	43.50	50.00	75.00	4.00	Faceted
10	ROUND	1813440041	GIA	1208974220 L	10.01	N	SI2	13.71-13.77*8.63	62.80	56.00	MED to STK	NON	EX	EX	EX	NON	EX	11200	8.90 		EX	SPR1	CRL2	B_PP	N	N	HL	HL	HL	N	N	N	Crystal, Cloud, Feather	34.50	15.50	41.20	43.50	50.00	80.00	4.00	Faceted
11	ROUND	3813760223	GIA	1205891715 L	9.56	H	VS1	13.48-13.55*8.34	61.70	59.00	STK	NON	EX	EX	EX	NON	EX	38000	-14.64 		EX	PP2	FR1	B_PP	N	N	N	N	N	N	N	N	Feather, Needle, Pinpoint	36.00	15.00	40.60	42.50	50.00	75.00	4.00	Faceted
12	ROUND	5813650075	GIA	2207832868 L	9.04	N	SI2	13.26-13.32*8.26	62.10	57.00	MED	NON	EX	EX	EX	NON	EX	7500	1.55 		EX	SPR1	SPR1	B 1	B 1	N	N	N	N	N	N	N	Twinning Wisp, Needle, Feather	36.50	16.00	40.60	42.50	50.00	75.00	3.50	Faceted
13	ROUND	7813760287	GIA	7206905856 L	8.19	K	VVS1	12.79-12.87*7.94	61.90	58.00	MED to STK	NON	EX	EX	EX	FNT	EX	20500	0.47 	GIA IF CLARITY;	EX	N	N	N	N	N	N	N	N	N	N	N		36.00	15.00	40.60	43.00	50.00	75.00	4.00	Faceted
14	ROUND	2812980482	GIA	7208322149 L	8.31	I	SI2	12.90-12.98*8.07	62.40	58.00	MED to STK	NON	EX	EX	EX	FNT		16500	18.51 	UPGRADED COLOR;RED SPOT;	EX	CRL2	FR1	B 1	B 1	SM	N	N	N	N	N	N	Crystal, Cloud, Cavity, Feather, Needle	33.50	14.00	41.60	44.50	50.00	80.00	4.00	Faceted
